Auvergne-Rhône-Alpes	2015	Brecha_mujeres-hommes---_tasa_de_actividad_entre_25_y_54_años	-6.90 pp	0.34500000000000003
Bourgogne-Franche-Comté	2015	Brecha_mujeres-hommes---_tasa_de_actividad_entre_25_y_54_años	-7.00 pp	0.35
Bretagne	2015	Brecha_mujeres-hommes---_tasa_de_actividad_entre_25_y_54_años	-4.40 pp	0.22000000000000003
Centre-Val_de_Loire	2015	Brecha_mujeres-hommes---_tasa_de_actividad_entre_25_y_54_años	-6.30 pp	0.315
Corse	2015	Brecha_mujeres-hommes---_tasa_de_actividad_entre_25_y_54_años	-11.80 pp	0.5900000000000001
Grand_Est	2015	Brecha_mujeres-hommes---_tasa_de_actividad_entre_25_y_54_años	-8.60 pp	0.43
Hauts-de-France	2015	Brecha_mujeres-hommes---_tasa_de_actividad_entre_25_y_54_años	-11.50 pp	0.575
Ile-de-France	2015	Brecha_mujeres-hommes---_tasa_de_actividad_entre_25_y_54_años	-6.70 pp	0.335
Normandie	2015	Brecha_mujeres-hommes---_tasa_de_actividad_entre_25_y_54_años	-6.90 pp	0.34500000000000003
Nouvelle-Aquitaine	2015	Brecha_mujeres-hommes---_tasa_de_actividad_entre_25_y_54_años	-5.50 pp	0.275
Occitanie	2015	Brecha_mujeres-hommes---_tasa_de_actividad_entre_25_y_54_años	-6.80 pp	0.33999999999999997
Pays_de_la_Loire	2015	Brecha_mujeres-hommes---_tasa_de_actividad_entre_25_y_54_años	-4.70 pp	0.23500000000000001
Provence-Alpes-Côte_d-**-Azur	2015	Brecha_mujeres-hommes---_tasa_de_actividad_entre_25_y_54_años	-8.80 pp	0.44000000000000006
France_métropolitaine	2015	Brecha_mujeres-hommes---_tasa_de_actividad_entre_25_y_54_años	-7.20 pp	0.36
Guadeloupe	2015	Brecha_mujeres-hommes---_tasa_de_actividad_entre_25_y_54_años	-3.50 pp	0.175
Martinique	2015	Brecha_mujeres-hommes---_tasa_de_actividad_entre_25_y_54_años	-2.50 pp	0.125
Guyane	2015	Brecha_mujeres-hommes---_tasa_de_actividad_entre_25_y_54_años	-1.80 pp	0.09
Réunion	2015	Brecha_mujeres-hommes---_tasa_de_actividad_entre_25_y_54_años	-10.80 pp	0.54
Mayotte	2015	Brecha_mujeres-hommes---_tasa_de_actividad_entre_25_y_54_años	-19.90 pp	0.9949999999999999
Auvergne-Rhône-Alpes	2015	Brecha_mujeres-hommes---_familias_monoparentales_concentrando_la_mitad_de_los_empleos	-6.00 pp	0.3
Bourgogne-Franche-Comté	2015	Brecha_mujeres-hommes---_familias_monoparentales_concentrando_la_mitad_de_los_empleos	-7.00 pp	0.35
Bretagne	2015	Brecha_mujeres-hommes---_familias_monoparentales_concentrando_la_mitad_de_los_empleos	-6.00 pp	0.3
Centre-Val_de_Loire	2015	Brecha_mujeres-hommes---_familias_monoparentales_concentrando_la_mitad_de_los_empleos	-7.00 pp	0.35
Corse	2015	Brecha_mujeres-hommes---_familias_monoparentales_concentrando_la_mitad_de_los_empleos	-5.00 pp	0.25
Grand_Est	2015	Brecha_mujeres-hommes---_familias_monoparentales_concentrando_la_mitad_de_los_empleos	-8.00 pp	0.4
Hauts-de-France	2015	Brecha_mujeres-hommes---_familias_monoparentales_concentrando_la_mitad_de_los_empleos	-8.00 pp	0.4
Ile-de-France	2015	Brecha_mujeres-hommes---_familias_monoparentales_concentrando_la_mitad_de_los_empleos	-2.00 pp	0.1
Normandie	2015	Brecha_mujeres-hommes---_familias_monoparentales_concentrando_la_mitad_de_los_empleos	-7.00 pp	0.35
